AID,GID,NID,CONTRIBUTOR
15021,1917,1496,"NNP GZC Car '1PURPLE', Person 'B'"
14538,1591,1566,"NNP GZC Car '1PURPLE', Person 'A'"
14738,1992,1921,"NNP GZC Car '1PURPLE', Person 'B'"
15442,258,1178,"NNP GZC Car '11WHITE', Person 'A'"
11077,8462,818,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15167,2010,1508,"NNP GZC Car '1PURPLE', Person 'B'"
14190,731,380,"NNP GZC Car '14WHITE', Person 'A'"
11357,8685,1523,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11688,8930,831,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14019,1725,1504,"NNP GZC Car '1PURPLE', Person 'B'"
14628,2227,1563,"NNP GZC Car '1PURPLE', Person 'D'"
10956,8368,816,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11100,8479,643,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13662,7215,1382,"NNP GZC Car '7WHITE', Person 'A'"
15988,463,1269,"NNP GZC Car '13WHITE', Person 'A'"
11593,8865,1859,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17137,2874,297,"NNP GZC Car '1RED', Person 'B'"
12226,3508,1072,"NNP GZC Car '25PURPLE', Person 'A'"
15795,1641,1384,"NNP GZC Car '1PURPLE', Person 'A'"
11743,8940,830,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14040,1864,692,"NNP GZC Car '1PURPLE', Person 'B'"
14184,712,405,"NNP GZC Car '14WHITE', Person 'A'"
11353,8684,627,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17984,4414,1881,"NNP GZC Car '2RED', Person 'C'"
14794,1640,883,"NNP GZC Car '1PURPLE', Person 'A'"
17692,6350,2015,"NNP GZC Car '6RED', Person 'A'"
11030,8422,798,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14104,775,1803,"NNP GZC Car '14WHITE', Person 'A'"
17530,6267,2063,"NNP GZC Car '6RED', Person 'A'"
12033,9250,993,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10652,8093,448,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11349,8682,627,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13480,6230,1400,"NNP GZC Car '5WHITE', Person 'A'"
15523,330,1042,"NNP GZC Car '11WHITE', Person 'A'"
11633,8897,620,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11181,8544,791,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12335,1417,1377,"NNP GZC Car '1BLUE', Person 'C'"
12121,3491,330,"NNP GZC Car '25PURPLE', Person 'A'"
12286,1306,1697,"NNP GZC Car '1BLUE', Person 'B'"
10817,8198,342,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14736,1992,2182,"NNP GZC Car '1PURPLE', Person 'B'"
15040,2446,1985,"NNP GZC Car '1PURPLE', Person 'D'"
16356,7603,1768,"NNP GZC Car '8WHITE', Person 'A'"
14667,1598,1559,"NNP GZC Car '1PURPLE', Person 'A'"
13946,1643,1535,"NNP GZC Car '1PURPLE', Person 'A'"
11835,9041,796,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14037,1602,1494,"NNP GZC Car '1PURPLE', Person 'A'"
12047,9233,989,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18188,4476,1873,"NNP GZC Car '2RED', Person 'C'"
11451,8742,628,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14875,1538,1550,"NNP GZC Car '1PURPLE', Person 'A'"
18684,4579,868,"NNP GZC Car '2RED', Person 'C'"
16884,2953,674,"NNP GZC Car '1RED', Person 'B'"
13734,7179,1398,"NNP GZC Car '7WHITE', Person 'A'"
12710,3347,985,"NNP GZC Car '1WHITE', Person 'C'"
10417,7956,473,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10221,7834,294,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
17002,2702,701,"NNP GZC Car '1RED', Person 'A'"
15812,2437,1521,"NNP GZC Car '1PURPLE', Person 'D'"
14702,1844,1533,"NNP GZC Car '1PURPLE', Person 'B'"
16235,5191,298,"NNP GZC Car '3RED', Person 'B'"
17287,2544,1933,"NNP GZC Car '1RED', Person 'A'"
12935,5488,487,"NNP GZC Car '3WHITE', Person 'A'"
18646,4804,1860,"NNP GZC Car '2RED', Person 'D'"
17480,6562,1676,"NNP GZC Car '6RED', Person 'B'"
10298,7871,320,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
18360,4239,1862,"NNP GZC Car '2RED', Person 'B'"
16382,7550,1928,"NNP GZC Car '8WHITE', Person 'A'"
13167,6964,1175,"NNP GZC Car '6WHITE', Person 'B'"
14733,2471,1508,"NNP GZC Car '1PURPLE', Person 'D'"
10261,7851,592,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15008,2099,1545,"NNP GZC Car '1PURPLE', Person 'D'"
10593,8056,347,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13102,7080,1310,"NNP GZC Car '6WHITE', Person 'B'"
13030,7003,1278,"NNP GZC Car '6WHITE', Person 'B'"
10418,7957,294,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14381,1724,575,"NNP GZC Car '1PURPLE', Person 'B'"
15836,1897,683,"NNP GZC Car '1PURPLE', Person 'B'"
18064,4057,1860,"NNP GZC Car '2RED', Person 'B'"
15529,157,1822,"NNP GZC Car '11WHITE', Person 'A'"
15530,157,789,"NNP GZC Car '11WHITE', Person 'A'"
12768,1302,535,"NNP GZC Car '1BLUE', Person 'B'"
11256,8596,718,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10983,8386,784,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15058,1644,1674,"NNP GZC Car '1PURPLE', Person 'A'"
13072,6832,1321,"NNP GZC Car '6WHITE', Person 'B'"
14763,1519,1547,"NNP GZC Car '1PURPLE', Person 'A'"
17162,2925,1976,"NNP GZC Car '1RED', Person 'B'"
16288,7490,1551,"NNP GZC Car '8WHITE', Person 'A'"
10705,8128,421,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
18296,4056,770,"NNP GZC Car '2RED', Person 'B'"
12938,5513,1725,"NNP GZC Car '3WHITE', Person 'A'"
16756,2915,1943,"NNP GZC Car '1RED', Person 'B'"
15163,1635,1543,"NNP GZC Car '1PURPLE', Person 'A'"
14884,1739,615,"NNP GZC Car '1PURPLE', Person 'B'"
10346,7906,501,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15393,605,1850,"NNP GZC Car '13WHITE', Person 'B'"
10454,7980,481,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
13922,8427,644,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11135,8506,772,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11671,8966,832,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16038,589,1851,"NNP GZC Car '13WHITE', Person 'B'"
11474,8764,674,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14955,1758,1588,"NNP GZC Car '1PURPLE', Person 'B'"
12481,4918,542,"NNP GZC Car '2WHITE', Person 'A'"
15833,1899,1566,"NNP GZC Car '1PURPLE', Person 'B'"
13496,6164,1428,"NNP GZC Car '5WHITE', Person 'A'"
11219,8570,737,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11121,8494,775,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17942,3622,1860,"NNP GZC Car '2RED', Person 'A'"
12309,1330,1713,"NNP GZC Car '1BLUE', Person 'B'"
14113,704,1720,"NNP GZC Car '14WHITE', Person 'A'"
13573,7356,1802,"NNP GZC Car '7WHITE', Person 'B'"
14782,2434,696,"NNP GZC Car '1PURPLE', Person 'D'"
12534,3134,1249,"NNP GZC Car '1WHITE', Person 'A'"
14852,1545,1635,"NNP GZC Car '1PURPLE', Person 'A'"
13913,3063,1986,"NNP GZC Car '1RED', Person 'B'"
13465,8116,390,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13906,2964,1810,"NNP GZC Car '1RED', Person 'B'"
16998,2936,1678,"NNP GZC Car '1RED', Person 'B'"
13183,7082,1326,"NNP GZC Car '6WHITE', Person 'B'"
17246,2677,1949,"NNP GZC Car '1RED', Person 'A'"
13782,6224,1937,"NNP GZC Car '5WHITE', Person 'A'"
18427,4838,1863,"NNP GZC Car '2RED', Person 'D'"
10436,7970,463,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15431,245,1824,"NNP GZC Car '11WHITE', Person 'A'"
11493,8781,679,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12840,5481,1206,"NNP GZC Car '3WHITE', Person 'A'"
11568,8846,655,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10794,8183,446,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12197,3540,1079,"NNP GZC Car '25PURPLE', Person 'A'"
14001,1600,1624,"NNP GZC Car '1PURPLE', Person 'A'"
15637,823,1450,"NNP GZC Car '15WHITE', Person 'A'"
15647,819,1655,"NNP GZC Car '15WHITE', Person 'A'"
10779,8178,343,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14281,1663,1715,"NNP GZC Car '1PURPLE', Person 'A'"
11613,8880,1623,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10456,7982,455,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11103,8480,576,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17420,6703,2031,"NNP GZC Car '6RED', Person 'B'"
12584,3359,1152,"NNP GZC Car '1WHITE', Person 'C'"
10774,8171,336,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10502,8015,328,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
17663,6682,995,"NNP GZC Car '6RED', Person 'B'"
16186,5178,1996,"NNP GZC Car '3RED', Person 'B'"
10718,8134,377,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
17796,6482,2051,"NNP GZC Car '6RED', Person 'B'"
11805,9013,882,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12185,3529,1052,"NNP GZC Car '25PURPLE', Person 'A'"
12156,3499,1098,"NNP GZC Car '25PURPLE', Person 'A'"
18315,3725,1926,"NNP GZC Car '2RED', Person 'A'"
15005,1775,1563,"NNP GZC Car '1PURPLE', Person 'B'"
17508,6473,2023,"NNP GZC Car '6RED', Person 'B'"
15107,1477,1504,"NNP GZC Car '1PURPLE', Person 'A'"
15074,2155,615,"NNP GZC Car '1PURPLE', Person 'D'"
11932,9119,932,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15338,2472,1611,"NNP GZC Car '1PURPLE', Person 'D'"
14906,1671,1636,"NNP GZC Car '1PURPLE', Person 'A'"
11054,8440,771,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13186,6990,1272,"NNP GZC Car '6WHITE', Person 'B'"
15071,1627,1604,"NNP GZC Car '1PURPLE', Person 'A'"
13586,7204,1810,"NNP GZC Car '7WHITE', Person 'A'"
16512,7497,2165,"NNP GZC Car '8WHITE', Person 'A'"
17036,2563,1881,"NNP GZC Car '1RED', Person 'A'"
10769,8164,442,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13110,7039,1302,"NNP GZC Car '6WHITE', Person 'B'"
10954,8367,768,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15546,249,1824,"NNP GZC Car '11WHITE', Person 'A'"
10927,8302,465,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12015,9269,1023,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11076,8461,802,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12034,9249,1015,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17827,6321,2030,"NNP GZC Car '6RED', Person 'A'"
10396,7944,275,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
18631,4839,1863,"NNP GZC Car '2RED', Person 'D'"
12628,3342,1213,"NNP GZC Car '1WHITE', Person 'C'"
18193,4108,1857,"NNP GZC Car '2RED', Person 'B'"
17488,6436,2019,"NNP GZC Car '6RED', Person 'B'"
15072,1933,1715,"NNP GZC Car '1PURPLE', Person 'B'"
14566,1610,1583,"NNP GZC Car '1PURPLE', Person 'A'"
14622,1786,1501,"NNP GZC Car '1PURPLE', Person 'B'"
11325,8666,726,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13962,1540,1534,"NNP GZC Car '1PURPLE', Person 'A'"
15276,2355,781,"NNP GZC Car '1PURPLE', Person 'D'"
11200,8558,747,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12052,9239,1008,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14989,2306,1561,"NNP GZC Car '1PURPLE', Person 'D'"
14594,2244,1550,"NNP GZC Car '1PURPLE', Person 'D'"
18344,3958,882,"NNP GZC Car '2RED', Person 'A'"
15366,1968,1540,"NNP GZC Car '1PURPLE', Person 'B'"
12739,3258,1211,"NNP GZC Car '1WHITE', Person 'B'"
16865,2560,1910,"NNP GZC Car '1RED', Person 'A'"
15210,2286,1548,"NNP GZC Car '1PURPLE', Person 'D'"
17697,6650,1158,"NNP GZC Car '6RED', Person 'B'"
14303,1979,1559,"NNP GZC Car '1PURPLE', Person 'B'"
16715,2892,1623,"NNP GZC Car '1RED', Person 'B'"
11406,8715,629,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10957,8368,815,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11806,9019,868,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11003,8404,792,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11928,9103,941,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11736,8959,825,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16183,5047,2136,"NNP GZC Car '3RED', Person 'A'"
11245,8587,745,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12353,1421,1684,"NNP GZC Car '1BLUE', Person 'C'"
14665,2450,1921,"NNP GZC Car '1PURPLE', Person 'D'"
10176,7803,295,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
16655,7458,1554,"NNP GZC Car '8WHITE', Person 'A'"
13225,5844,1454,"NNP GZC Car '4WHITE', Person 'A'"
10654,8094,362,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10245,7846,308,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
17324,2876,1934,"NNP GZC Car '1RED', Person 'B'"
10460,7983,299,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12852,5483,1736,"NNP GZC Car '3WHITE', Person 'A'"
16495,7479,1774,"NNP GZC Car '8WHITE', Person 'A'"
11119,8492,1887,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11183,8545,643,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14021,2383,667,"NNP GZC Car '1PURPLE', Person 'D'"
14539,1591,683,"NNP GZC Car '1PURPLE', Person 'A'"
11765,8988,876,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14036,1602,668,"NNP GZC Car '1PURPLE', Person 'A'"
14857,2212,1719,"NNP GZC Car '1PURPLE', Person 'D'"
17633,6528,2039,"NNP GZC Car '6RED', Person 'B'"
13253,7763,1356,"NNP GZC Car '9WHITE', Person 'A'"
14940,1657,865,"NNP GZC Car '1PURPLE', Person 'A'"
12296,1386,667,"NNP GZC Car '1BLUE', Person 'C'"
15260,1986,1799,"NNP GZC Car '1PURPLE', Person 'B'"
14607,2441,1384,"NNP GZC Car '1PURPLE', Person 'D'"
10914,8294,470,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
15155,2404,1489,"NNP GZC Car '1PURPLE', Person 'D'"
15025,2356,1566,"NNP GZC Car '1PURPLE', Person 'D'"
15938,5184,2109,"NNP GZC Car '3RED', Person 'B'"
14348,2285,1548,"NNP GZC Car '1PURPLE', Person 'D'"
16521,7504,716,"NNP GZC Car '8WHITE', Person 'A'"
17870,6561,1676,"NNP GZC Car '6RED', Person 'B'"
14991,1770,860,"NNP GZC Car '1PURPLE', Person 'B'"
12135,3559,1092,"NNP GZC Car '25PURPLE', Person 'A'"
10943,8309,460,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14771,1839,2167,"NNP GZC Car '1PURPLE', Person 'B'"
11863,9064,913,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17832,6707,995,"NNP GZC Car '6RED', Person 'B'"
12942,5319,544,"NNP GZC Car '3WHITE', Person 'A'"
11916,9109,933,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12750,3099,1225,"NNP GZC Car '1WHITE', Person 'A'"
14000,1600,1121,"NNP GZC Car '1PURPLE', Person 'A'"
15137,1845,1539,"NNP GZC Car '1PURPLE', Person 'B'"
18438,4295,1868,"NNP GZC Car '2RED', Person 'B'"
10930,8303,488,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
15595,1023,1647,"NNP GZC Car '15WHITE', Person 'D'"
17252,2926,1563,"NNP GZC Car '1RED', Person 'B'"
14899,1511,839,"NNP GZC Car '1PURPLE', Person 'A'"
12105,9239,1001,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11388,8710,533,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12769,1302,1382,"NNP GZC Car '1BLUE', Person 'B'"
11918,9108,936,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13539,6190,1942,"NNP GZC Car '5WHITE', Person 'A'"
14530,5040,1860,"NNP GZC Car '3RED', Person 'A'"
15377,1619,1976,"NNP GZC Car '1PURPLE', Person 'A'"
13239,7772,792,"NNP GZC Car '9WHITE', Person 'A'"
11516,8805,708,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14837,2076,776,"NNP GZC Car '1PURPLE', Person 'C'"
12956,5366,783,"NNP GZC Car '3WHITE', Person 'A'"
10975,8381,803,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10807,8191,367,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15454,270,1210,"NNP GZC Car '11WHITE', Person 'A'"
13775,6174,1395,"NNP GZC Car '5WHITE', Person 'A'"
12042,9230,1012,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10813,8196,346,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
18583,4232,880,"NNP GZC Car '2RED', Person 'B'"
12086,9376,1037,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10332,7893,478,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12484,4905,865,"NNP GZC Car '2WHITE', Person 'A'"
12792,5501,2054,"NNP GZC Car '3WHITE', Person 'A'"
14654,1655,1846,"NNP GZC Car '1PURPLE', Person 'A'"
11752,8958,275,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12337,1387,1674,"NNP GZC Car '1BLUE', Person 'C'"
15326,1955,675,"NNP GZC Car '1PURPLE', Person 'B'"
14484,5180,2108,"NNP GZC Car '3RED', Person 'B'"
10546,8039,447,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14848,1942,1976,"NNP GZC Car '1PURPLE', Person 'B'"
14061,2426,1625,"NNP GZC Car '1PURPLE', Person 'D'"
14962,2351,1566,"NNP GZC Car '1PURPLE', Person 'D'"
16362,7444,1769,"NNP GZC Car '8WHITE', Person 'A'"
12304,1305,1381,"NNP GZC Car '1BLUE', Person 'B'"
16017,568,1840,"NNP GZC Car '13WHITE', Person 'B'"
14031,1848,560,"NNP GZC Car '1PURPLE', Person 'B'"
12470,4914,1132,"NNP GZC Car '2WHITE', Person 'A'"
14323,1623,1489,"NNP GZC Car '1PURPLE', Person 'A'"
10850,8233,476,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14342,2334,624,"NNP GZC Car '1PURPLE', Person 'D'"
17861,6278,2056,"NNP GZC Car '6RED', Person 'A'"
15630,828,1651,"NNP GZC Car '15WHITE', Person 'A'"
10283,7862,299,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11471,8760,671,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13174,6955,1289,"NNP GZC Car '6WHITE', Person 'B'"
18038,3609,1867,"NNP GZC Car '2RED', Person 'A'"
13839,5674,1998,"NNP GZC Car '4RED', Person 'A'"
17458,6691,2088,"NNP GZC Car '6RED', Person 'B'"
17691,6455,2008,"NNP GZC Car '6RED', Person 'B'"
17721,6764,1705,"NNP GZC Car '6RED', Person 'B'"
14049,1768,860,"NNP GZC Car '1PURPLE', Person 'B'"
15646,819,1651,"NNP GZC Car '15WHITE', Person 'A'"
12613,3435,1134,"NNP GZC Car '1WHITE', Person 'C'"
17211,2917,1533,"NNP GZC Car '1RED', Person 'B'"
11132,8504,808,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17436,6699,2026,"NNP GZC Car '6RED', Person 'B'"
16953,2933,1490,"NNP GZC Car '1RED', Person 'B'"
15667,818,1770,"NNP GZC Car '15WHITE', Person 'A'"
17303,2837,1967,"NNP GZC Car '1RED', Person 'B'"
11448,8740,609,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12472,4932,1125,"NNP GZC Car '2WHITE', Person 'A'"
16690,7465,1561,"NNP GZC Car '8WHITE', Person 'A'"
17098,3058,1065,"NNP GZC Car '1RED', Person 'B'"
14902,2366,1553,"NNP GZC Car '1PURPLE', Person 'D'"
17031,2546,1994,"NNP GZC Car '1RED', Person 'A'"
12489,4907,865,"NNP GZC Car '2WHITE', Person 'A'"
10467,7991,478,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15032,1752,1497,"NNP GZC Car '1PURPLE', Person 'B'"
12445,4888,693,"NNP GZC Car '2WHITE', Person 'A'"
12361,1255,1386,"NNP GZC Car '1BLUE', Person 'A'"
15273,1886,1489,"NNP GZC Car '1PURPLE', Person 'B'"
14669,1598,1616,"NNP GZC Car '1PURPLE', Person 'A'"
14018,2378,1557,"NNP GZC Car '1PURPLE', Person 'D'"
11720,8932,824,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10224,7835,317,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15087,2058,1545,"NNP GZC Car '1PURPLE', Person 'C'"
13646,7209,1702,"NNP GZC Car '7WHITE', Person 'A'"
10398,7944,316,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15085,1634,1537,"NNP GZC Car '1PURPLE', Person 'A'"
12503,3206,2014,"NNP GZC Car '1WHITE', Person 'B'"
13464,8117,390,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13598,7181,1785,"NNP GZC Car '7WHITE', Person 'A'"
15165,1798,2165,"NNP GZC Car '1PURPLE', Person 'B'"
15096,1614,1528,"NNP GZC Car '1PURPLE', Person 'A'"
12661,3370,1190,"NNP GZC Car '1WHITE', Person 'C'"
14121,710,1720,"NNP GZC Car '14WHITE', Person 'A'"
15241,1977,1674,"NNP GZC Car '1PURPLE', Person 'B'"
16895,2995,1946,"NNP GZC Car '1RED', Person 'B'"
14568,1881,1638,"NNP GZC Car '1PURPLE', Person 'B'"
11939,9182,952,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14387,1590,1601,"NNP GZC Car '1PURPLE', Person 'A'"
13212,6985,1288,"NNP GZC Car '6WHITE', Person 'B'"
